Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","15","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","657","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","82","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","92","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","101","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","47","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","3843","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","1827","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","158","Niger","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","8","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","5020","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","7499","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","8","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","11740","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1472","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","6938","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","159","Nigéria","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","82","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","828","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","15","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","629","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","77","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","54","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","310","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","162","Norvège","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","40","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","153","Nouvelle-Calédonie","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","1005","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","49","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","368","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","185","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","42","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","33","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","156","Nouvelle-Zélande","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","20","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","396","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","222","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","134","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","213","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","52","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","221","Oman","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","661","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","391","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","20","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","2559","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","-1","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","99","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","133","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","226","Ouganda","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","19","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","7519","S","Données standardisées"
"FBS","Bilans Alimentaires (2010-)","235","Ouzbékistan","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","301","S","Données standardisées"
